Date,Open,High,Low,Close,Adj Close,Volume
2017-04-25,75.089996,77.339996,74.339996,75.639999,75.639999,0
2017-04-26,76.440002,79.260002,75.699997,76.639999,76.639999,0
2017-04-27,76.629997,77.839996,75.919998,76.660004,76.660004,0
2017-04-28,76.959999,78.620003,76.500000,77.089996,77.089996,0
2017-05-01,78.019997,78.639999,76.419998,78.330002,78.330002,0
2017-05-02,78.339996,80.040001,77.949997,79.330002,79.330002,0
2017-05-03,79.860001,81.389999,77.989998,78.769997,78.769997,0
2017-05-04,78.199997,80.639999,77.370003,78.000000,78.000000,0
2017-05-05,78.389999,81.230003,78.070000,80.650002,80.650002,0
2017-05-08,81.669998,82.050003,79.650002,81.379997,81.379997,0
2017-05-09,82.820000,83.919998,82.510002,83.629997,83.629997,0
2017-05-10,87.830002,88.989998,85.970001,87.489998,87.489998,0
2017-05-11,89.050003,92.400002,84.860001,86.510002,86.510002,0
2017-05-12,87.050003,87.239998,80.900002,82.500000,82.500000,0
2017-05-15,83.639999,83.980003,78.730003,79.529999,79.529999,0
2017-05-16,79.410004,80.209999,76.059998,76.760002,76.760002,0
2017-05-17,89.389999,112.570000,85.669998,111.480003,111.480003,0
2017-05-18,113.309998,115.440002,99.849998,104.120003,104.120003,0
2017-05-19,97.470001,97.660004,84.860001,87.209999,87.209999,0
2017-05-22,87.440002,87.440002,82.949997,83.470001,83.470001,0
2017-05-23,83.650002,84.199997,81.889999,84.190002,84.190002,0
2017-05-24,82.550003,84.169998,81.029999,81.910004,81.910004,0
2017-05-25,81.959999,83.470001,81.199997,82.199997,82.199997,0
2017-05-26,82.489998,82.900002,80.839996,81.809998,81.809998,0
2017-05-30,85.150002,85.769997,83.360001,84.300003,84.300003,0
2017-05-31,83.440002,88.300003,83.199997,84.519997,84.519997,0
2017-06-01,84.290001,85.070000,83.199997,83.830002,83.830002,0
2017-06-02,84.440002,84.930000,82.650002,83.620003,83.620003,0
2017-06-05,85.760002,86.180000,82.790001,86.080002,86.080002,0
2017-06-06,87.540001,89.989998,86.760002,89.150002,89.150002,0
2017-06-07,87.620003,91.300003,87.250000,88.220001,88.220001,0
2017-06-08,87.419998,87.519997,83.019997,83.279999,83.279999,0
2017-06-09,83.330002,91.610001,81.599998,87.410004,87.410004,0
2017-06-12,90.120003,94.209999,89.440002,91.209999,91.209999,0
2017-06-13,89.709999,89.750000,86.279999,86.660004,86.660004,0
2017-06-14,87.400002,91.349998,87.300003,89.970001,89.970001,0
2017-06-15,93.800003,94.190002,88.610001,89.949997,89.949997,0
2017-06-16,90.150002,91.070000,86.839996,87.000000,87.000000,0
2017-06-19,88.339996,88.419998,83.910004,85.269997,85.269997,0
2017-06-20,87.610001,90.080002,86.199997,89.190002,89.190002,0
2017-06-21,89.349998,90.150002,86.519997,88.070000,88.070000,0
2017-06-22,87.330002,88.400002,84.410004,86.379997,86.379997,0
2017-06-23,86.129997,86.870003,83.480003,84.519997,84.519997,0
2017-06-26,84.540001,85.089996,81.930000,81.940002,81.940002,0
2017-06-27,83.529999,88.070000,82.220001,87.300003,87.300003,0
2017-06-28,85.680000,87.449997,83.589996,84.239998,84.239998,0
2017-06-29,84.449997,105.279999,84.370003,93.779999,93.779999,0
2017-06-30,92.139999,94.160004,88.760002,90.430000,90.430000,0
2017-07-03,89.889999,93.309998,88.559998,93.309998,93.309998,0
2017-07-05,90.459999,95.669998,90.320000,91.980003,91.980003,0
2017-07-06,93.959999,101.389999,93.930000,100.209999,100.209999,0
2017-07-07,97.220001,97.830002,92.129997,92.500000,92.500000,0
2017-07-10,94.699997,94.830002,88.269997,89.690002,89.690002,0
2017-07-11,89.459999,93.970001,87.730003,88.230003,88.230003,0
2017-07-12,89.959999,89.959999,87.389999,88.190002,88.190002,0
2017-07-13,87.790001,88.680000,84.910004,85.680000,85.680000,0
2017-07-14,85.879997,85.879997,80.750000,82.199997,82.199997,0
2017-07-17,81.779999,82.260002,80.000000,80.269997,80.269997,0
2017-07-18,82.239998,83.559998,78.400002,79.139999,79.139999,0
2017-07-19,78.459999,78.589996,75.559998,77.959999,77.959999,0
2017-07-20,77.529999,78.269997,75.580002,76.260002,76.260002,0
2017-07-21,76.930000,78.620003,76.349998,77.860001,77.860001,0
2017-07-24,78.800003,79.919998,77.150002,78.239998,78.239998,0
2017-07-25,77.459999,79.870003,76.809998,79.169998,79.169998,0
2017-07-26,79.389999,82.529999,79.120003,82.339996,82.339996,0
2017-07-27,80.760002,92.809998,80.529999,86.870003,86.870003,0
2017-07-28,89.099998,91.989998,87.099998,87.199997,87.199997,0
2017-07-31,89.080002,90.199997,86.570000,86.760002,86.760002,0
2017-08-01,87.309998,87.570000,84.230003,84.550003,84.550003,0
2017-08-02,84.110001,88.660004,83.389999,86.889999,86.889999,0
2017-08-03,86.550003,88.330002,86.080002,87.660004,87.660004,0
2017-08-04,86.510002,87.489998,85.709999,87.389999,87.389999,0
2017-08-07,89.559998,91.199997,88.610001,90.010002,90.010002,0
2017-08-08,89.730003,99.489998,87.629997,98.680000,98.680000,0
2017-08-09,109.309998,113.440002,103.199997,106.769997,106.769997,0
2017-08-10,113.919998,135.320007,113.610001,135.320007,135.320007,0
2017-08-11,134.979996,135.270004,117.290001,127.430000,127.430000,0
2017-08-14,115.580002,115.580002,99.809998,100.599998,100.599998,0
2017-08-15,97.809998,101.269997,95.629997,96.709999,96.709999,0
2017-08-16,97.540001,97.540001,93.690002,94.820000,94.820000,0
2017-08-17,98.389999,120.760002,96.470001,117.769997,117.769997,0
2017-08-18,114.769997,121.680000,107.339996,114.389999,114.389999,0
2017-08-21,112.919998,113.870003,101.239998,101.389999,101.389999,0
2017-08-22,96.980003,97.279999,92.099998,92.699997,92.699997,0
2017-08-23,97.489998,99.830002,94.690002,98.959999,98.959999,0
2017-08-24,98.000000,103.989998,97.320000,100.260002,100.260002,0
2017-08-25,99.190002,99.279999,95.300003,95.529999,95.529999,0
2017-08-28,97.849998,99.480003,96.120003,96.419998,96.419998,0
2017-08-29,109.279999,109.279999,98.790001,98.790001,98.790001,0
2017-08-30,99.779999,100.620003,97.040001,98.900002,98.900002,0
2017-08-31,97.660004,97.669998,94.190002,94.860001,94.860001,0
2017-09-01,93.940002,94.480003,92.820000,93.599998,93.599998,0
2017-09-05,100.470001,110.150002,99.790001,102.660004,102.660004,0
2017-09-06,102.260002,103.849998,98.730003,99.610001,99.610001,0
2017-09-07,99.529999,100.449997,96.099998,96.290001,96.290001,0
2017-09-08,97.949997,100.889999,97.779999,100.120003,100.120003,0
2017-09-11,98.309998,98.489998,93.129997,93.660004,93.660004,0
2017-09-12,93.040001,93.860001,91.769997,92.389999,92.389999,0
2017-09-13,94.349998,94.349998,89.940002,90.889999,90.889999,0
2017-09-14,91.610001,92.589996,90.260002,92.089996,92.089996,0
2017-09-15,91.879997,92.410004,90.040001,90.629997,90.629997,0
2017-09-18,90.370003,90.860001,88.849998,90.459999,90.459999,0
2017-09-19,90.320000,92.279999,89.639999,91.220001,91.220001,0
2017-09-20,90.779999,94.550003,89.169998,90.910004,90.910004,0
2017-09-21,91.290001,92.790001,90.599998,92.320000,92.320000,0
2017-09-22,93.110001,93.779999,92.180000,93.290001,93.290001,0
2017-09-25,95.489998,100.889999,95.160004,96.400002,96.400002,0
2017-09-26,96.320000,96.430000,94.029999,94.809998,94.809998,0
2017-09-27,94.870003,96.519997,94.269997,95.360001,95.360001,0
2017-09-28,95.599998,96.419998,93.699997,94.099998,94.099998,0
2017-09-29,94.120003,94.660004,91.690002,93.139999,93.139999,0
2017-10-02,94.870003,94.989998,92.410004,92.480003,92.480003,0
2017-10-03,92.050003,93.970001,91.379997,91.589996,91.589996,0
2017-10-04,92.000000,93.019997,91.400002,92.120003,92.120003,0
2017-10-05,91.599998,92.669998,91.059998,91.790001,91.790001,0
2017-10-06,92.430000,98.370003,91.720001,97.089996,97.089996,0
2017-10-09,97.970001,102.720001,97.470001,101.830002,101.830002,0
2017-10-10,100.320000,102.070000,97.290001,97.330002,97.330002,0
2017-10-11,100.139999,100.930000,98.059998,99.220001,99.220001,0
2017-10-12,99.709999,100.989998,96.070000,97.769997,97.769997,0
2017-10-13,97.040001,98.940002,95.839996,97.800003,97.800003,0
2017-10-16,98.309998,99.620003,97.309998,97.650002,97.650002,0
2017-10-17,98.449997,99.269997,97.199997,98.739998,98.739998,0
2017-10-18,98.169998,98.169998,94.339996,94.339996,94.339996,0
2017-10-19,100.610001,101.669998,93.330002,93.330002,93.330002,0
2017-10-20,92.279999,93.089996,89.660004,90.529999,90.529999,0
2017-10-23,92.480003,97.110001,91.459999,97.089996,97.089996,0
2017-10-24,94.459999,98.430000,94.309998,98.430000,98.430000,0
2017-10-25,99.620003,113.459999,98.959999,100.160004,100.160004,0
2017-10-26,100.169998,101.220001,96.250000,97.730003,97.730003,0
2017-10-27,96.440002,97.320000,92.199997,92.779999,92.779999,0
2017-10-30,96.970001,97.639999,92.769997,95.190002,95.190002,0
2017-10-31,94.180000,94.419998,91.760002,92.010002,92.010002,0
2017-11-01,91.910004,92.800003,90.610001,92.000000,92.000000,0
2017-11-02,92.010002,94.769997,90.720001,91.480003,91.480003,0
2017-11-03,90.540001,91.650002,89.029999,89.680000,89.680000,0
2017-11-06,92.419998,92.419998,90.570000,91.250000,91.250000,0
2017-11-07,91.510002,95.199997,90.300003,93.449997,93.449997,0
2017-11-08,99.769997,100.680000,96.150002,97.739998,97.739998,0
2017-11-09,101.809998,109.550003,97.320000,98.820000,98.820000,0
2017-11-10,100.019997,106.570000,98.980003,104.760002,104.760002,0
2017-11-13,108.269997,108.570000,103.620003,106.300003,106.300003,0
2017-11-14,107.029999,107.680000,102.010002,103.180000,103.180000,0
2017-11-15,107.160004,113.779999,104.669998,106.269997,106.269997,0
2017-11-16,102.730003,102.750000,98.650002,100.150002,100.150002,0
2017-11-17,100.379997,100.379997,95.970001,97.120003,97.120003,0
2017-11-20,97.570000,97.720001,92.440002,93.760002,93.760002,0
2017-11-21,91.540001,91.540001,88.209999,89.269997,89.269997,0
2017-11-22,88.169998,88.389999,85.830002,86.419998,86.419998,0
2017-11-24,86.400002,86.790001,85.769997,86.320000,86.320000,0
2017-11-27,88.580002,88.620003,85.750000,86.580002,86.580002,0
2017-11-28,86.309998,87.209999,84.580002,85.730003,85.730003,0
2017-11-29,85.919998,92.470001,85.570000,89.570000,89.570000,0
2017-11-30,87.349998,90.980003,87.180000,89.940002,89.940002,0
2017-12-01,90.559998,111.480003,89.889999,95.029999,95.029999,0
2017-12-04,91.190002,97.809998,90.019997,97.570000,97.570000,0
2017-12-05,96.160004,98.040001,92.580002,97.949997,97.949997,0
2017-12-06,98.059998,100.120003,96.570000,98.169998,98.169998,0
2017-12-07,97.540001,98.099998,95.070000,95.830002,95.830002,0
2017-12-08,93.510002,94.029999,91.330002,91.889999,91.889999,0
2017-12-11,93.769997,93.940002,91.500000,92.059998,92.059998,0
2017-12-12,91.470001,93.680000,91.389999,93.269997,93.269997,0
2017-12-13,94.550003,96.260002,93.580002,95.559998,95.559998,0
2017-12-14,94.779999,98.320000,93.760002,96.070000,96.070000,0
2017-12-15,94.300003,94.559998,91.080002,92.199997,92.199997,0
2017-12-18,92.949997,93.139999,90.239998,90.639999,90.639999,0
2017-12-19,91.489998,93.820000,90.410004,93.580002,93.580002,0
2017-12-20,91.070000,93.529999,90.129997,92.860001,92.860001,0
2017-12-21,92.860001,93.889999,91.550003,92.209999,92.209999,0
2017-12-22,92.480003,95.559998,91.580002,94.900002,94.900002,0
2017-12-26,98.889999,98.970001,96.000000,97.559998,97.559998,0
2017-12-27,97.080002,98.279999,95.769997,97.080002,97.080002,0
2017-12-28,97.120003,97.650002,96.260002,97.250000,97.250000,0
2017-12-29,96.790001,101.250000,96.419998,100.760002,100.760002,0
2018-01-02,103.070000,103.070000,97.120003,97.360001,97.360001,0
2018-01-03,96.190002,96.190002,93.970001,94.400002,94.400002,0
2018-01-04,94.129997,94.940002,93.449997,94.209999,94.209999,0
2018-01-05,94.349998,94.870003,92.809998,93.099998,93.099998,0
2018-01-08,97.599998,97.599998,93.239998,93.970001,93.970001,0
2018-01-09,94.400002,96.300003,93.419998,94.739998,94.739998,0
2018-01-10,98.709999,100.720001,93.629997,93.699997,93.699997,0
2018-01-11,92.709999,95.879997,90.730003,92.239998,92.239998,0
2018-01-12,91.199997,93.879997,90.889999,92.220001,92.220001,0
2018-01-16,96.389999,108.599998,96.080002,106.489998,106.489998,0
2018-01-17,105.480003,108.360001,97.980003,102.629997,102.629997,0
2018-01-18,103.480003,107.110001,101.650002,103.680000,103.680000,0
2018-01-19,102.669998,104.339996,101.010002,101.589996,101.589996,0
2018-01-22,103.699997,103.730003,98.589996,99.680000,99.680000,0
2018-01-23,100.239998,101.180000,97.070000,98.589996,98.589996,0
2018-01-24,98.190002,104.940002,97.849998,99.769997,99.769997,0
2018-01-25,99.599998,103.400002,99.519997,101.779999,101.779999,0
2018-01-26,100.760002,101.629997,98.290001,98.650002,98.650002,0
2018-01-29,102.349998,110.010002,101.690002,110.010002,110.010002,0
2018-01-30,113.250000,119.959999,112.040001,113.480003,113.480003,0
2018-01-31,110.029999,111.930000,106.809998,108.410004,108.410004,0
2018-02-01,110.269997,110.269997,99.830002,105.769997,105.769997,0
2018-02-02,109.919998,128.410004,109.879997,125.510002,125.510002,0
2018-02-05,130.449997,203.729996,121.010002,177.339996,177.339996,0
2018-02-06,152.660004,181.589996,140.660004,161.119995,161.119995,0
2018-02-07,159.070007,163.789993,142.970001,159.029999,159.029999,0
2018-02-08,155.800003,182.449997,154.240005,180.610001,180.610001,0
2018-02-09,176.720001,182.550003,165.350006,167.279999,167.279999,0
2018-02-12,163.320007,164.410004,137.789993,140.800003,140.800003,0
2018-02-13,144.300003,144.809998,136.289993,136.580002,136.580002,0
2018-02-14,135.369995,135.800003,118.169998,124.489998,124.489998,0
2018-02-15,120.820000,125.470001,120.820000,122.760002,122.760002,0
2018-02-16,122.889999,124.309998,115.070000,121.199997,121.199997,0
2018-02-20,123.150002,125.190002,119.330002,122.580002,122.580002,0
2018-02-21,121.480003,126.510002,112.919998,125.730003,125.730003,0
2018-02-22,121.250000,121.989998,116.110001,116.980003,116.980003,0
2018-02-23,115.269997,117.320000,109.489998,110.190002,110.190002,0
2018-02-26,109.419998,111.190002,106.400002,107.680000,107.680000,0
2018-02-27,109.900002,121.500000,107.849998,119.500000,119.500000,0
2018-02-28,116.750000,124.449997,115.099998,121.699997,121.699997,0
2018-03-01,121.989998,139.350006,121.029999,128.139999,128.139999,0
2018-03-02,135.029999,139.789993,114.580002,114.779999,114.779999,0
2018-03-05,119.070000,119.070000,108.879997,109.660004,109.660004,0
2018-03-06,107.959999,109.989998,104.080002,104.610001,104.610001,0
2018-03-07,107.889999,107.889999,98.709999,99.489998,99.489998,0
2018-03-08,97.889999,100.040001,96.760002,96.919998,96.919998,0
2018-03-09,96.110001,99.809998,94.889999,99.709999,99.709999,0
2018-03-12,101.449997,106.919998,100.739998,104.940002,104.940002,0
2018-03-13,103.389999,108.930000,102.889999,107.040001,107.040001,0
2018-03-14,107.400002,112.290001,106.379997,110.290001,110.290001,0
2018-03-15,108.970001,111.070000,105.949997,109.279999,109.279999,0
2018-03-16,107.570000,107.599998,103.330002,106.489998,106.489998,0
2018-03-19,109.739998,120.300003,107.089996,112.919998,112.919998,0
2018-03-20,113.519997,113.529999,107.029999,107.129997,107.129997,0
2018-03-21,106.879997,107.610001,102.349998,106.599998,106.599998,0
2018-03-22,115.309998,126.430000,111.519997,125.120003,125.120003,0
2018-03-23,122.629997,133.369995,116.000000,129.820007,129.820007,0
2018-03-26,123.540001,123.540001,112.709999,113.080002,113.080002,0
2018-03-27,112.949997,123.139999,110.650002,118.610001,118.610001,0
2018-03-28,118.230003,120.650002,113.300003,114.019997,114.019997,0
2018-03-29,110.849998,111.839996,101.800003,103.320000,103.320000,0
2018-04-02,108.430000,118.199997,107.110001,111.669998,111.669998,0
2018-04-03,109.040001,109.410004,102.059998,102.059998,102.059998,0
2018-04-04,109.809998,109.809998,94.930000,95.440002,95.440002,0
2018-04-05,95.129997,96.050003,91.639999,92.209999,92.209999,0
2018-04-06,95.449997,103.239998,93.000000,98.599998,98.599998,0
2018-04-09,98.790001,100.339996,96.790001,100.239998,100.239998,0
2018-04-10,97.610001,100.239998,97.349998,98.209999,98.209999,0
2018-04-11,102.519997,102.540001,98.879997,100.019997,100.019997,0
2018-04-12,98.190002,100.279999,97.160004,98.080002,98.080002,0
2018-04-13,96.769997,97.330002,92.980003,93.940002,93.940002,0
2018-04-16,92.830002,93.339996,91.349998,93.220001,93.220001,0
2018-04-17,91.510002,91.620003,87.599998,89.589996,89.589996,0
2018-04-18,90.949997,96.089996,89.320000,92.410004,92.410004,0
2018-04-19,93.160004,97.779999,93.029999,95.379997,95.379997,0
2018-04-20,94.050003,100.349998,93.769997,99.209999,99.209999,0
2018-04-23,98.750000,99.860001,96.339996,96.870003,96.870003,0
2018-04-24,94.529999,109.699997,93.550003,100.809998,100.809998,0
2018-04-25,100.919998,104.639999,97.470001,97.800003,97.800003,0
2018-04-26,96.250000,96.970001,89.830002,90.709999,90.709999,0
2018-04-27,89.330002,95.489998,89.330002,92.150002,92.150002,0
2018-04-30,92.400002,94.900002,90.349998,94.300003,94.300003,0
2018-05-01,94.800003,96.019997,89.970001,89.970001,89.970001,0
2018-05-02,90.550003,93.790001,87.680000,93.790001,93.790001,0
2018-05-03,93.580002,98.470001,91.019997,91.070000,91.070000,0
2018-05-04,94.099998,94.190002,87.650002,88.120003,88.120003,0
2018-05-07,90.879997,90.879997,88.769997,90.709999,90.709999,0
2018-05-08,90.970001,92.139999,89.250000,89.500000,89.500000,0
2018-05-09,96.230003,96.910004,92.860001,93.889999,93.889999,0
2018-05-10,94.129997,95.000000,91.760002,93.019997,93.019997,0
2018-05-11,92.739998,94.110001,90.019997,90.029999,90.029999,0
2018-05-14,91.290001,93.099998,88.620003,92.620003,92.620003,0
2018-05-15,96.309998,100.279999,96.309998,99.180000,99.180000,0
2018-05-16,96.709999,97.260002,94.629997,94.790001,94.790001,0
2018-05-17,95.190002,96.779999,93.050003,93.480003,93.480003,0
2018-05-18,94.059998,96.790001,93.010002,94.760002,94.760002,0
2018-05-21,92.199997,92.860001,89.309998,91.040001,91.040001,0
2018-05-22,89.690002,91.500000,89.220001,90.470001,90.470001,0
2018-05-23,93.870003,95.680000,89.510002,89.800003,89.800003,0
2018-05-24,90.639999,95.599998,89.360001,90.639999,90.639999,0
2018-05-25,91.489998,94.290001,90.820000,93.779999,93.779999,0
2018-05-29,98.970001,113.430000,97.970001,108.669998,108.669998,0
2018-05-30,105.550003,105.629997,97.589996,99.080002,99.080002,0
2018-05-31,99.349998,101.809998,98.239998,100.629997,100.629997,0
2018-06-01,96.559998,97.010002,93.150002,93.300003,93.300003,0
2018-06-04,93.930000,94.300003,90.650002,90.830002,90.830002,0
2018-06-05,91.029999,92.690002,89.480003,89.839996,89.839996,0
2018-06-06,89.239998,90.360001,87.489998,88.120003,88.120003,0
2018-06-07,88.250000,94.690002,88.120003,91.279999,91.279999,0
2018-06-08,92.860001,94.849998,91.540001,93.489998,93.489998,0
2018-06-11,95.410004,95.690002,93.010002,94.540001,94.540001,0
2018-06-12,93.860001,96.669998,93.500000,95.709999,95.709999,0
2018-06-13,97.110001,100.010002,96.669998,100.010002,100.010002,0
2018-06-14,97.019997,99.660004,95.739998,98.209999,98.209999,0
2018-06-15,100.820000,103.220001,100.230003,101.660004,101.660004,0
2018-06-18,105.650002,107.410004,98.360001,99.870003,99.870003,0
2018-06-19,106.660004,108.230003,102.440002,104.129997,104.129997,0
2018-06-20,102.160004,102.160004,98.040001,98.510002,98.510002,0
2018-06-21,98.879997,107.559998,97.470001,107.449997,107.449997,0
2018-06-22,103.110001,104.809998,101.540001,102.489998,102.489998,0
2018-06-25,108.739998,126.070000,108.669998,114.320000,114.320000,0
2018-06-26,110.459999,113.410004,104.860001,107.519997,107.519997,0
2018-06-27,106.750000,116.099998,103.239998,112.750000,112.750000,0
2018-06-28,113.400002,116.739998,108.370003,108.879997,108.879997,0
2018-06-29,105.430000,106.150002,102.489998,105.970001,105.970001,0
2018-07-02,111.389999,112.379997,104.690002,104.800003,104.800003,0
2018-07-03,103.239998,108.500000,102.730003,108.500000,108.500000,0
2018-07-05,103.440002,108.580002,103.110001,103.220001,103.220001,0
2018-07-06,102.849998,102.930000,95.339996,95.739998,95.739998,0
2018-07-09,96.430000,96.430000,92.379997,94.160004,94.160004,0
2018-07-10,93.000000,94.610001,91.519997,91.959999,91.959999,0
2018-07-11,103.519997,106.330002,100.309998,104.500000,104.500000,0
2018-07-12,101.589996,102.989998,100.339996,100.820000,100.820000,0
2018-07-13,100.809998,101.970001,98.849998,99.809998,99.809998,0
2018-07-16,100.389999,102.080002,98.709999,100.949997,100.949997,0
2018-07-17,101.720001,102.070000,96.290001,98.559998,98.559998,0
2018-07-18,97.330002,101.410004,96.879997,98.080002,98.080002,0
2018-07-19,100.089996,102.760002,98.690002,100.580002,100.580002,0
2018-07-20,101.760002,103.470001,99.599998,102.760002,102.760002,0
2018-07-23,102.860001,105.459999,101.790001,102.040001,102.040001,0
2018-07-24,98.629997,102.000000,97.400002,98.680000,98.680000,0
2018-07-25,98.440002,98.690002,92.989998,94.199997,94.199997,0
2018-07-26,92.809998,93.750000,90.910004,91.660004,91.660004,0
2018-07-27,91.309998,101.099998,91.059998,97.150002,97.150002,0
2018-07-30,97.550003,102.860001,97.510002,101.410004,101.410004,0
2018-07-31,97.660004,98.970001,94.059998,94.129997,94.129997,0
2018-08-01,93.720001,96.160004,92.660004,95.279999,95.279999,0
2018-08-02,98.680000,98.959999,91.129997,91.660004,91.660004,0
2018-08-03,91.809998,91.949997,86.300003,86.599998,86.599998,0
2018-08-06,88.650002,88.930000,84.430000,84.660004,84.660004,0
2018-08-07,83.879997,85.000000,82.599998,83.209999,83.209999,0
2018-08-08,83.699997,85.519997,82.800003,84.419998,84.419998,0
2018-08-09,84.529999,88.690002,84.169998,88.690002,88.690002,0
2018-08-10,94.680000,100.660004,93.209999,99.070000,99.070000,0
2018-08-13,101.110001,107.779999,97.400002,107.779999,107.779999,0
2018-08-14,105.080002,105.430000,99.930000,100.339996,100.339996,0
2018-08-15,108.300003,120.000000,107.959999,111.129997,111.129997,0
2018-08-16,108.199997,108.199997,98.949997,103.489998,103.489998,0
2018-08-17,104.570000,106.489998,101.260002,101.809998,101.809998,0
2018-08-20,100.459999,102.040001,99.620003,100.769997,100.769997,0
2018-08-21,99.940002,101.690002,97.489998,101.559998,101.559998,0
2018-08-22,100.550003,100.639999,95.470001,95.720001,95.720001,0
2018-08-23,95.029999,97.230003,93.260002,95.919998,95.919998,0
2018-08-24,94.500000,94.500000,92.230003,93.949997,93.949997,0
2018-08-27,94.540001,94.720001,92.449997,93.389999,93.389999,0
2018-08-28,92.760002,93.470001,91.639999,92.309998,92.309998,0
2018-08-29,91.980003,93.160004,90.040001,91.099998,91.099998,0
2018-08-30,91.989998,95.360001,90.230003,95.110001,95.110001,0
2018-08-31,95.370003,96.120003,92.129997,92.730003,92.730003,0
2018-09-04,96.540001,99.190002,95.180000,95.230003,95.230003,0
2018-09-05,97.400002,99.910004,96.180000,97.940002,97.940002,0
2018-09-06,96.919998,102.699997,96.320000,101.360001,101.360001,0
2018-09-07,102.830002,103.269997,99.040001,102.379997,102.379997,0
2018-09-10,101.510002,101.660004,99.570000,100.379997,100.379997,0
2018-09-11,101.139999,101.919998,95.820000,96.440002,96.440002,0
2018-09-12,99.940002,100.570000,96.459999,97.239998,97.239998,0
2018-09-13,95.199997,95.260002,90.760002,91.059998,91.059998,0
2018-09-14,91.080002,91.529999,87.900002,88.070000,88.070000,0
2018-09-17,90.779999,96.339996,89.610001,96.339996,96.339996,0
2018-09-18,94.099998,94.279999,89.620003,92.489998,92.489998,0
2018-09-19,90.300003,91.220001,87.279999,88.180000,88.180000,0
2018-09-20,86.739998,88.019997,86.019997,87.309998,87.309998,0
2018-09-21,86.889999,90.199997,86.559998,90.199997,90.199997,0
2018-09-24,92.730003,94.410004,91.410004,91.510002,91.510002,0
2018-09-25,90.760002,92.019997,89.610001,91.070000,91.070000,0
2018-09-26,90.160004,92.470001,86.760002,91.559998,91.559998,0
2018-09-27,90.029999,90.120003,87.139999,87.660004,87.660004,0
2018-09-28,88.519997,91.300003,86.900002,87.309998,87.309998,0
2018-10-01,87.459999,88.389999,85.419998,86.970001,86.970001,0
2018-10-02,87.129997,88.570000,85.559998,88.120003,88.120003,0
2018-10-03,86.209999,87.129997,85.300003,85.800003,85.800003,0
2018-10-04,88.739998,105.430000,88.739998,99.440002,99.440002,0
2018-10-05,98.519997,114.589996,96.029999,102.629997,102.629997,0
2018-10-08,108.309998,112.849998,102.309998,102.739998,102.739998,0
2018-10-09,105.620003,107.279999,100.790001,103.919998,103.919998,0
2018-10-10,113.430000,136.429993,113.430000,135.610001,135.610001,0
2018-10-11,131.580002,147.380005,124.699997,129.300003,129.300003,0
2018-10-12,123.570000,133.220001,122.790001,124.809998,124.809998,0
2018-10-15,125.790001,127.860001,114.839996,118.779999,118.779999,0
2018-10-16,115.570000,115.769997,111.190002,111.779999,111.779999,0
2018-10-17,111.169998,117.339996,109.279999,109.279999,109.279999,0
2018-10-18,111.489998,123.989998,109.839996,116.820000,116.820000,0
2018-10-19,115.870003,118.199997,112.120003,114.949997,114.949997,0
2018-10-22,114.220001,117.279999,111.290001,112.150002,112.150002,0
2018-10-23,120.760002,121.120003,108.709999,108.709999,108.709999,0
2018-10-24,110.099998,119.559998,109.250000,118.580002,118.580002,0
2018-10-25,118.489998,120.250000,110.360001,113.910004,113.910004,0
2018-10-26,116.449997,120.459999,110.099998,110.489998,110.489998,0
2018-10-29,110.320000,114.279999,108.660004,110.389999,110.389999,0
2018-10-30,111.559998,111.620003,105.709999,106.080002,106.080002,0
2018-10-31,104.970001,105.070000,100.650002,102.900002,102.900002,0
2018-11-01,102.309998,102.709999,98.900002,99.570000,99.570000,0
2018-11-02,98.610001,105.709999,97.769997,102.379997,102.379997,0
2018-11-05,104.449997,104.459999,101.730003,101.830002,101.830002,0
2018-11-06,102.139999,103.669998,101.040001,102.480003,102.480003,0
2018-11-07,98.360001,98.790001,93.300003,95.750000,95.750000,0
2018-11-08,95.919998,97.139999,92.769997,95.400002,95.400002,0
2018-11-09,96.559998,101.470001,95.959999,100.550003,100.550003,0
2018-11-12,102.169998,108.459999,102.029999,107.769997,107.769997,0
2018-11-13,107.870003,108.430000,102.989998,105.320000,105.320000,0
2018-11-14,108.250000,114.500000,107.419998,111.419998,111.419998,0
2018-11-15,113.059998,115.519997,107.379997,107.379997,107.379997,0
2018-11-16,109.279999,109.930000,101.610001,101.930000,101.930000,0
2018-11-19,103.620003,108.239998,103.180000,107.129997,107.129997,0
2018-11-20,112.559998,112.739998,107.559998,107.610001,107.610001,0
2018-11-21,106.459999,106.540001,99.089996,100.269997,100.269997,0
2018-11-23,102.000000,102.019997,98.709999,99.290001,99.290001,0
2018-11-26,97.940002,98.269997,91.400002,92.169998,92.169998,0
2018-11-27,93.120003,94.610001,90.750000,91.540001,91.540001,0
2018-11-28,90.580002,94.029999,90.320000,93.550003,93.550003,0
2018-11-29,93.680000,95.330002,92.470001,93.360001,93.360001,0
2018-11-30,94.330002,94.980003,93.220001,93.589996,93.589996,0
2018-12-03,86.750000,89.230003,85.559998,85.870003,85.870003,0
2018-12-04,86.650002,97.839996,85.290001,96.570000,96.570000,0
2018-12-06,102.550003,104.980003,93.459999,93.849998,93.849998,0
2018-12-07,94.529999,98.529999,93.040001,96.489998,96.489998,0
2018-12-10,98.209999,99.519997,91.489998,91.779999,91.779999,0
